"","Prior","P1.Alg","P2.Alg","Time.Horizon","Agent.Alg","Market.Share.for.P1","P1.Regret","P2.Regret","Abs.Delta.Regret","Memory.Size"
"23401","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.6838,0.00755063281197085,0.00283162367046468,0.00471900914150616,100
"23402","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.047,0.151651363644554,0.00529189520843084,0.146359468436124,100
"23403","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.0353333333333333,0.159406975112105,0.00577407581494055,0.153632899297165,100
"23404","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.0324,0.135231002499207,0.00576492040887023,0.129466082090337,100
"23405","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.0298571428571429,0.115000708342628,0.00592087165531965,0.109079836687308,100
"23406","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.2825,0.0085932015109964,0.00596230900544423,0.00263089250555217,100
"23407","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.289583333333333,0.00698584007728484,0.00619295435833701,0.000792885718947828,100
"23408","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.270933333333333,0.00597337457395788,0.00617056165340873,0.000197187079450854,100
"23409","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.033,0.106181313882052,0.00666836559674605,0.0995129482853055,100
"23410","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.626333333333333,0.0063351956352135,0.00669869583994103,0.00036350020472753,100
"23411","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.387,0.00625999948644965,0.00785173288530946,0.00159173339885981,100
"23412","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.284142857142857,0.00619525661839819,0.00793658400590033,0.00174132738750214,100
"23413","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.3165,0.00406092564494604,0.00797318121639645,0.00391225557145041,100
"23414","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.268333333333333,0.00399156200815349,0.00816077712553637,0.00416921511738289,100
"23415","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.4006,0.00243616115240439,0.00843043067616613,0.00599426952376174,100
"23416","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.517,0.03451660530543,0.184715151902895,0.150198546597465,100
"23417","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.824,0.00811269437272898,0.184592688342345,0.176479993969616,100
"23418","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.8846,0.00474412903951979,0.184454926348769,0.179710797309249,100
"23419","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.911428571428571,0.00337712289232657,0.184669424368256,0.181292301475929,100
"23420","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.9308,0.00237375971903602,0.184532683221353,0.182158923502317,100
"23421","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.938083333333333,0.00206398933879239,0.179992789122957,0.177928799784165,100
"23422","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.9212,0.00173642420524811,0.118546393495909,0.116809969290661,100
"23423","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.028,0.0826599828092539,0.00878269057591509,0.0738772922333388,100
"23424","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.152,0.0225575772841656,0.00894021810680354,0.0136173591773621,100
"23425","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.4798,0.00480537755307711,0.00889944398766904,0.00409406643459192,100
"23426","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.592428571428571,0.0027798651434367,0.00892096872627214,0.00614110358283544,100
"23427","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.6194,0.00217304818039003,0.00914224301426216,0.00696919483387213,100
"23428","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.575916666666667,0.00212578445710555,0.00938917078738685,0.0072633863302813,100
"23429","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.4652,0.00212514749459827,0.00916601828604218,0.0070408707914439,100
"23430","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.021,0.125726407089394,0.00758753255794899,0.118138874531445,100
"23431","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.0376666666666667,0.0371495107389608,0.00977579364836853,0.0273737170905922,100
"23432","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.1394,0.00825758232156078,0.00956575840060058,0.0013081760790398,100
"23433","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.145428571428571,0.00608847614147056,0.00944131134606552,0.00335283520459496,100
"23434","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.2313,0.003594147013407,0.0090730039169401,0.0054788569035331,100
"23435","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.300583333333333,0.00246834132349948,0.00915195627723771,0.00668361495373823,100
"23436","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.382666666666667,0.00177672764965958,0.00894146248120322,0.00716473483154364,100
"23437","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.078,0.12006834839551,0.00668457634245541,0.113383772053054,100
"23438","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.284,0.08600226382806,0.00536828110060204,0.080633982727458,100
"23439","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.1788,0.0856180507381834,0.00537769362376963,0.0802403571144138,100
"23440","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.134285714285714,0.0854466423760594,0.00523047261865306,0.0802161697574064,100
"23441","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.1127,0.0841127865085265,0.00574376674968899,0.0783690197588375,100
"23442","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.107,0.0833438322097597,0.00562704245565424,0.0777167897541055,100
"23443","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.0955333333333333,0.0827698943540661,0.00562747568622131,0.0771424186678448,100
"23444","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.05,0.0543613787648991,0.00296245584843049,0.0513989229164686,100
"23445","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.0353333333333333,0.0441212420494791,0.00301271847392004,0.0411085235755591,100
"23446","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.0682,0.0251633831646363,0.00302681881637441,0.0221365643482619,100
"23447","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.0744285714285714,0.0214597408231256,0.00299595923143412,0.0184637815916915,100
"23448","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.0587,0.020646260929859,0.00292905122861353,0.0177172097012455,100
"23449","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.136,0.0085399311073572,0.00301613871464128,0.00552379239271592,100
"23450","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.189533333333333,0.00532127118969105,0.00299059522818897,0.00233067596150208,100
"23451","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.025,0.159817599292597,0.00728981815138173,0.152527781141215,100
"23452","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.154333333333333,0.0352136004182842,0.00900681887608828,0.0262067815421959,100
"23453","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.413,0.0104139376791376,0.0091750744112899,0.00123886326784766,100
"23454","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.488857142857143,0.00647254688376119,0.00840620144084505,0.00193365455708386,100
"23455","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.5431,0.0041375791752231,0.00849902810634617,0.00436144893112307,100
"23456","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.5425,0.00345179608304711,0.00851363123066312,0.00506183514761601,100
"23457","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.601866666666667,0.00258286299565173,0.00848160942941569,0.00589874643376395,100
"23458","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.271,0.0152880745872276,0.00510192365268474,0.0101861509345429,100
"23459","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.668666666666667,0.00850868697566588,0.00379094958375384,0.00471773739191204,100
"23460","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.7028,0.00742195980424341,0.00370389966398964,0.00371806014025377,100
"23461","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.730571428571429,0.00670440031745914,0.00340487545096997,0.00329952486648917,100
"23462","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.7713,0.00563170193711493,0.00322619874732201,0.00240550318979292,100
"23463","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.698416666666667,0.00538840921949144,0.00351639306349621,0.00187201615599523,100
"23464","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.7026,0.00482933271233332,0.00331705012404441,0.00151228258828891,100
"23465","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.031,0.134705556830701,0.00755629057783868,0.127149266252862,100
"23466","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.537666666666667,0.00699389711093774,0.00832474168957066,0.00133084457863292,100
"23467","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.4614,0.00518299700138611,0.00872766090071751,0.00354466389933141,100
"23468","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.506285714285714,0.00398238424742311,0.00863306098323314,0.00465067673581004,100
"23469","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.4793,0.00352545057668168,0.00842347000251401,0.00489801942583233,100
"23470","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.490083333333333,0.00307985063406868,0.00856319183493032,0.00548334120086164,100
"23471","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.454466666666667,0.00270300148954187,0.00887328506172864,0.00617028357218677,100
"23472","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.027,0.1214461716699,0.0620425747941546,0.0594035968757455,100
"23473","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.165,0.0181143540236046,0.0281541596782788,0.0100398056546742,100
"23474","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.1146,0.0163989290959028,0.019172430472101,0.00277350137619817,100
"23475","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.170714285714286,0.00939026198730641,0.0163345160932656,0.00694425410595916,100
"23476","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.2499,0.00537303679528688,0.0146340324534501,0.00926099565816317,100
"23477","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.341666666666667,0.00348467834438001,0.0143781369006124,0.0108934585562324,100
"23478","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.399933333333333,0.00249813986755076,0.0134551926705205,0.0109570528029698,100
"23479","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.021,0.141930520744569,0.00945378598067772,0.132476734763891,100
"23480","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.0236666666666667,0.135008621750903,0.00978311318347691,0.125225508567426,100
"23481","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.0234,0.12842046627396,0.00947055957759142,0.118949906696368,100
"23482","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.0704285714285714,0.0352165236354624,0.0101062148966069,0.0251103087388555,100
"23483","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.2424,0.00769378086926383,0.0100191876843266,0.00232540681506276,100
"23484","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.340083333333333,0.00472769276268116,0.00994074112861206,0.00521304836593091,100
"23485","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.392066666666667,0.00328068596573743,0.00989909519816323,0.00661840923242581,100
"23486","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.158,0.0885841711985308,0.010006769884411,0.0785774013141198,100
"23487","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.078,0.0640395700443832,0.00998287048222415,0.054056699562159,100
"23488","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.0542,0.0577290268796956,0.0104894007215817,0.047239626158114,100
"23489","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.105285714285714,0.0216140026301651,0.0109025775035326,0.0107114251266325,100
"23490","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.1442,0.0120658724005369,0.0109879512104619,0.00107792119007504,100
"23491","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.282083333333333,0.00571113999723428,0.0109483273491778,0.00523718735194353,100
"23492","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.290933333333333,0.00450546799671035,0.0106845486088041,0.0061790806120937,100
"23493","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.022,0.0743349119182352,0.00761796152552079,0.0667169503927144,100
"23494","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.320666666666667,0.00679820046789164,0.00896147235511361,0.00216327188722197,100
"23495","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.4282,0.00539056124497976,0.00969305773466432,0.00430249648968455,100
"23496","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.465571428571429,0.00379247540839175,0.0107349187422282,0.00694244333383646,100
"23497","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.4613,0.00297503148493977,0.0100863547834121,0.00711132329847231,100
"23498","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.3995,0.00291961802604148,0.0109321272768865,0.00801250925084499,100
"23499","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.362866666666667,0.00257149528143356,0.011304376298926,0.00873288101749245,100
"23500","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.336,0.050251233834973,0.00808010416349311,0.0421711296714799,100
"23501","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.127333333333333,0.0496572916026801,0.00801644831441244,0.0416408432882677,100
"23502","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.0866,0.0468175627182895,0.0091246178947823,0.0376929448235072,100
"23503","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.227714285714286,0.0145419301351337,0.00858922164122173,0.005952708493912,100
"23504","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.2751,0.00863046671652309,0.00864467578308471,1.42090665616202e-05,100
"23505","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.31775,0.00622670179311698,0.00892295468866174,0.00269625289554476,100
"23506","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.4148,0.00410904868336046,0.0089630898899057,0.00485404120654524,100
"23507","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.369,0.0160773576352171,0.00238811517772219,0.0136892424574949,100
"23508","Uniform","ThompsonSampling","DynamicEpsilonGreedy",3000,"HardMaxWithRandom",0.193333333333333,0.0149711687644725,0.00209375709091382,0.0128774116735587,100
"23509","Uniform","ThompsonSampling","DynamicEpsilonGreedy",5000,"HardMaxWithRandom",0.4602,0.00515865683417074,0.0021823342936482,0.00297632254052253,100
"23510","Uniform","ThompsonSampling","DynamicEpsilonGreedy",7000,"HardMaxWithRandom",0.443142857142857,0.00396044643329189,0.00242602458461814,0.00153442184867375,100
"23511","Uniform","ThompsonSampling","DynamicEpsilonGreedy",10000,"HardMaxWithRandom",0.5097,0.00257332321635906,0.0024848043356049,8.85188807541524e-05,100
"23512","Uniform","ThompsonSampling","DynamicEpsilonGreedy",12000,"HardMaxWithRandom",0.489416666666667,0.0022568515855366,0.0027009342738433,0.000444082688306702,100
"23513","Uniform","ThompsonSampling","DynamicEpsilonGreedy",15000,"HardMaxWithRandom",0.416,0.00212418942921121,0.00272342946886085,0.000599240039649632,100
"23514","Uniform","ThompsonSampling","DynamicEpsilonGreedy",1000,"HardMaxWithRandom",0.031,0.0701545006091199,0.00778411048861521,0.0623703901205046,100
